,val_loss,val_out_class_loss,val_out_asymm_loss,val_out_class_accuracy,loss,out_class_loss,out_asymm_loss,out_class_accuracy
0,0.2260214239358902,0.6979779005050659,0.2274523377418518,0.6857143044471741,1.3092909463814326,0.7664855122566223,1.8520967960357666,0.6800000071525574
1,0.20468245446681976,0.7364073991775513,0.22656890749931335,0.6857143044471741,0.4140712491103581,0.5417125225067139,0.28643012046813965,0.7407143115997314
2,0.2968570590019226,1.4705595970153809,0.24031390249729156,0.6857143044471741,0.37844663837126324,0.503876805305481,0.25301632285118103,0.7578571438789368
3,0.7781126499176025,2.5293068885803223,0.9838447570800781,0.6857143044471741,0.35476109513214654,0.47686097025871277,0.2326611876487732,0.7749999761581421
4,0.44747763872146606,2.165369749069214,0.5208334922790527,0.6828571557998657,0.3342222501124654,0.4483308494091034,0.220113605260849,0.8057143092155457
5,0.3822275400161743,1.993746042251587,0.504243016242981,0.6857143044471741,0.32107504393373215,0.4328031837940216,0.20934687554836273,0.8114285469055176
6,0.556220531463623,3.3071885108947754,0.7855766415596008,0.6857143044471741,0.30307110931192127,0.4125332832336426,0.1936088651418686,0.8092857003211975
7,0.44470807909965515,2.894129753112793,0.340437114238739,0.6857143044471741,0.295187619222062,0.39555811882019043,0.19481712579727173,0.8307142853736877
8,0.6749299168586731,3.597153902053833,0.6702806949615479,0.6857143044471741,0.25649652555584906,0.340355783700943,0.17263728380203247,0.8528571724891663
9,1.4368915557861328,3.907491445541382,2.943946123123169,0.6857143044471741,0.2613228362585817,0.34088850021362305,0.1817571520805359,0.854285717010498
10,0.47182124853134155,4.016578197479248,0.542197585105896,0.6857143044471741,0.24136706622583526,0.30207017064094543,0.1806638240814209,0.8657143115997314
11,0.2827497720718384,3.9079480171203613,0.3491560220718384,0.6857143044471741,0.22205301970243455,0.27922359108924866,0.16488249599933624,0.8807142972946167
12,0.06392597407102585,2.7488019466400146,0.3836821913719177,0.691428542137146,0.2039428872721536,0.25745901465415955,0.15042677521705627,0.8885714411735535
13,0.3810100257396698,3.202836036682129,0.3583482801914215,0.6857143044471741,0.1933992352336645,0.24215011298656464,0.14464832842350006,0.9057142734527588
14,0.19167238473892212,2.906066417694092,0.33551812171936035,0.691428542137146,0.18188864455691406,0.21661904454231262,0.14715825021266937,0.9135714173316956
15,0.17319193482398987,2.442754030227661,0.4684556722640991,0.7142857313156128,0.17271294921104396,0.22054371237754822,0.12488216906785965,0.9178571701049805
16,0.05200180038809776,2.022503614425659,0.38522660732269287,0.7428571581840515,0.16491701070751463,0.19890767335891724,0.13092637062072754,0.9164285659790039
17,0.13178133964538574,1.5517719984054565,0.3775655925273895,0.7657142877578735,0.1416701337588685,0.158258318901062,0.12508194148540497,0.9428571462631226
18,0.0389256589114666,1.282204270362854,0.4373696446418762,0.7885714173316956,0.13893262105328696,0.1457543522119522,0.13211087882518768,0.9421428442001343
19,0.17362569272518158,1.9582487344741821,0.37655913829803467,0.7771428823471069,0.12655096900250232,0.1483239382505417,0.1047779843211174,0.941428542137146
20,0.46504637598991394,3.3336706161499023,0.3857581913471222,0.7257142663002014,0.1260878165917737,0.1467231959104538,0.10545242577791214,0.9435714483261108
21,0.07202725112438202,1.8722176551818848,0.3927232623100281,0.7914285659790039,0.109101178124547,0.11931554228067398,0.09888680279254913,0.9514285922050476
22,0.027891051024198532,2.1135683059692383,0.4119352102279663,0.7942857146263123,0.11233771150665624,0.11684972047805786,0.10782569646835327,0.9585714340209961
23,0.06853201985359192,2.012465238571167,0.44571250677108765,0.7942857146263123,0.09495277384828243,0.09728968143463135,0.09261583536863327,0.9657142758369446
24,0.18307161331176758,2.614661455154419,0.40680545568466187,0.7714285850524902,0.09150409448359693,0.08444122970104218,0.09856695681810379,0.9700000286102295
25,0.10272760689258575,1.7221156358718872,0.29931849241256714,0.7828571200370789,0.08523692497983575,0.0893104076385498,0.0811634361743927,0.9614285826683044
26,0.176934152841568,3.21110200881958,0.40739333629608154,0.7599999904632568,0.08616900179269059,0.09416338801383972,0.0781746432185173,0.9628571271896362
27,0.042795032262802124,2.6861448287963867,0.3103099465370178,0.7599999904632568,0.07335132365780217,0.05891355872154236,0.08778908848762512,0.9750000238418579
28,0.027622602880001068,1.8672724962234497,0.3311249315738678,0.7885714173316956,0.07475999182622348,0.07233917713165283,0.07718084007501602,0.970714271068573
29,0.05152743309736252,2.3320767879486084,0.41221386194229126,0.7599999904632568,0.06661249277448016,0.06043953821063042,0.07278544455766678,0.9750000238418579
