,loss,acc,val_loss,val_acc
0,0.8670366406440735,0.6078571677207947,0.6064049601554871,0.6742857098579407
1,0.6360094547271729,0.6557142734527588,0.6879833340644836,0.5742856860160828
2,0.6364540457725525,0.6714285612106323,0.5914667844772339,0.6828571557998657
3,0.5955220460891724,0.6907142996788025,0.6033409833908081,0.7285714149475098
4,0.6159457564353943,0.668571412563324,0.6013195514678955,0.7257142663002014
5,0.5810747742652893,0.706428587436676,0.5885365009307861,0.691428542137146
6,0.5812256932258606,0.6985714435577393,0.7779538631439209,0.5485714077949524
7,0.5503567457199097,0.7371428608894348,0.5881796479225159,0.7171428799629211
8,0.5561105608940125,0.7028571367263794,0.5569787621498108,0.7428571581840515
9,0.555351972579956,0.7128571271896362,0.6036863327026367,0.677142858505249
10,0.5708776116371155,0.7264285683631897,0.5451857447624207,0.7457143068313599
11,0.5454073548316956,0.7278571724891663,0.5772449374198914,0.7599999904632568
12,0.5467119216918945,0.7378571629524231,0.6824976205825806,0.5857142806053162
13,0.5265607237815857,0.7428571581840515,0.8731892704963684,0.5028571486473083
14,0.5155634880065918,0.7528571486473083,0.5721819400787354,0.7799999713897705
15,0.5330281257629395,0.7321428656578064,0.5396730303764343,0.7542856931686401
16,0.5120933651924133,0.743571400642395,0.5658544301986694,0.7685714364051819
17,0.5000042915344238,0.7514285445213318,0.8178194761276245,0.5799999833106995
18,0.509295642375946,0.7464285492897034,0.607422411441803,0.7257142663002014
19,0.5100508332252502,0.7542856931686401,0.708388090133667,0.6114285588264465
20,0.48127058148384094,0.770714282989502,0.5717809200286865,0.7742857336997986
21,0.5164909362792969,0.7535714507102966,0.6206347942352295,0.699999988079071
22,0.48109254240989685,0.7799999713897705,0.6428161859512329,0.654285728931427
23,0.4615631401538849,0.8007143139839172,0.8883312940597534,0.5342857241630554
24,0.48885610699653625,0.7557142972946167,0.5793824195861816,0.7542856931686401
25,0.45237940549850464,0.7885714173316956,0.6048084497451782,0.7285714149475098
26,0.4853709638118744,0.7692857384681702,0.6335552334785461,0.6857143044471741
27,0.4507506489753723,0.7842857241630554,0.591102659702301,0.7485714554786682
28,0.4631085693836212,0.7892857193946838,0.5720639228820801,0.7599999904632568
29,0.46231043338775635,0.7921428680419922,0.5923411846160889,0.7400000095367432
