,loss,acc,val_loss,val_acc
0,0.8742218017578125,0.5857142806053162,0.598757266998291,0.6628571152687073
1,0.6679118275642395,0.6442857384681702,0.6575559973716736,0.6399999856948853
2,0.6401216983795166,0.6678571701049805,0.5532469153404236,0.7171428799629211
3,0.6214799880981445,0.6635714173316956,0.5328215956687927,0.7257142663002014
4,0.6157890558242798,0.6664285659790039,0.5409250855445862,0.7457143068313599
5,0.5989816188812256,0.6928571462631226,0.5553684830665588,0.6971428394317627
6,0.5958445072174072,0.6971428394317627,0.5833984613418579,0.6971428394317627
7,0.5973855257034302,0.6864285469055176,0.5456345677375793,0.7114285826683044
8,0.5729304552078247,0.7078571319580078,0.5254040360450745,0.7285714149475098
9,0.5712984204292297,0.7114285826683044,0.5100537538528442,0.7628571391105652
10,0.5538069605827332,0.7250000238418579,0.5745858550071716,0.7171428799629211
11,0.5557458400726318,0.7099999785423279,0.5222100615501404,0.7200000286102295
12,0.550208330154419,0.7142857313156128,0.5980710983276367,0.6885714530944824
13,0.5311362147331238,0.741428554058075,0.6127034425735474,0.7057142853736877
14,0.5352175831794739,0.7342857122421265,0.618675947189331,0.6742857098579407
15,0.551286518573761,0.7350000143051147,0.5185700058937073,0.7342857122421265
16,0.5158738493919373,0.7599999904632568,0.5493419170379639,0.7028571367263794
17,0.5372531414031982,0.7357142567634583,0.5610359907150269,0.7114285826683044
18,0.5198141932487488,0.7350000143051147,0.6595315933227539,0.631428599357605
19,0.5009381771087646,0.7557142972946167,0.5302595496177673,0.7571428418159485
20,0.5203137397766113,0.743571400642395,0.540244996547699,0.7599999904632568
21,0.4964001774787903,0.7542856931686401,0.544188380241394,0.7171428799629211
22,0.525568425655365,0.7492856979370117,0.6447104215621948,0.6285714507102966
23,0.4897054135799408,0.7735714316368103,0.6064350008964539,0.6857143044471741
24,0.4884469509124756,0.7714285850524902,0.6942939162254333,0.6628571152687073
25,0.5199931263923645,0.7764285802841187,0.7162709832191467,0.6514285802841187
26,0.48899632692337036,0.7664285898208618,0.6084632873535156,0.7085714340209961
27,0.46011078357696533,0.7821428775787354,0.5500969886779785,0.7428571581840515
28,0.46138620376586914,0.7900000214576721,0.5743920207023621,0.699999988079071
29,0.47301340103149414,0.7721428275108337,0.5950162410736084,0.7228571176528931
