,loss,acc,val_loss,val_acc
0,0.7325432300567627,0.5378571152687073,0.760224461555481,0.45428571105003357
1,0.6842275261878967,0.5821428298950195,0.6447470784187317,0.6114285588264465
2,0.6854408979415894,0.5921428799629211,0.7019892930984497,0.5314285755157471
3,0.6478095650672913,0.6257143020629883,0.5994535684585571,0.7028571367263794
4,0.6605972051620483,0.6242856979370117,0.5839583277702332,0.7085714340209961
5,0.657173752784729,0.6228571534156799,0.9923950433731079,0.3742857277393341
6,0.6498620510101318,0.6200000047683716,0.6113071441650391,0.6628571152687073
7,0.6341012716293335,0.645714282989502,0.6301655173301697,0.6485714316368103
8,0.6314034461975098,0.6435714364051819,0.6997557282447815,0.5771428346633911
9,0.6286251544952393,0.6242856979370117,0.5590072274208069,0.7171428799629211
10,0.6278782486915588,0.6471428275108337,0.6999972462654114,0.5685714483261108
11,0.6297944188117981,0.6349999904632568,0.8204667568206787,0.4399999976158142
12,0.6147779226303101,0.6371428370475769,0.5609555244445801,0.7257142663002014
13,0.6224191188812256,0.6514285802841187,0.7474654912948608,0.49714285135269165
14,0.6169906854629517,0.6714285612106323,0.7025519609451294,0.5628571510314941
15,0.6191163659095764,0.647857129573822,0.6471745371818542,0.6257143020629883
16,0.6165231466293335,0.6442857384681702,0.6787986755371094,0.5942857265472412
17,0.619138240814209,0.6414285898208618,0.5516396760940552,0.7485714554786682
18,0.6072773337364197,0.6635714173316956,0.7877652645111084,0.49714285135269165
19,0.5921875238418579,0.6700000166893005,0.5806442499160767,0.7114285826683044
20,0.5978537201881409,0.6714285612106323,0.5593589544296265,0.7228571176528931
21,0.6075143218040466,0.6700000166893005,0.6124329566955566,0.6600000262260437
22,0.6056910753250122,0.670714259147644,0.567506730556488,0.7142857313156128
23,0.5924373865127563,0.6764285564422607,0.5561370253562927,0.7428571581840515
24,0.6061173677444458,0.670714259147644,0.5536025166511536,0.7428571581840515
25,0.6094039678573608,0.6578571200370789,0.5610780715942383,0.7371428608894348
26,0.6126763224601746,0.677142858505249,0.5464385747909546,0.7342857122421265
27,0.5958386659622192,0.6785714030265808,0.6437234282493591,0.6428571343421936
28,0.5954499840736389,0.6585714221000671,0.5481078624725342,0.7200000286102295
29,0.5904715657234192,0.691428542137146,0.5820992588996887,0.7114285826683044
