,val_loss,val_out_class_loss,val_out_asymm_loss,val_out_class_accuracy,loss,out_class_loss,out_asymm_loss,out_class_accuracy
0,0.4270651638507843,0.6291853785514832,0.03190820291638374,0.6742857098579407,1.1758341655135154,0.8340155482292175,1.5176533460617065,0.6378571391105652
1,0.3187137246131897,0.5885785818099976,0.027295082807540894,0.7142857313156128,0.34404535378728596,0.6316658854484558,0.05642491579055786,0.6700000166893005
2,0.3927220106124878,0.6232547760009766,0.014201251789927483,0.7171428799629211,0.3036027776343482,0.5717930793762207,0.03541228547692299,0.7121428847312927
3,0.3397325575351715,0.571285605430603,0.02861003391444683,0.7200000286102295,0.2726507657340595,0.5215504765510559,0.023751089349389076,0.7471428513526917
4,0.28749656677246094,0.48678725957870483,0.009281190112233162,0.7657142877578735,0.2605465323797294,0.5043344497680664,0.016758641228079796,0.7742857336997986
5,0.2595832645893097,0.4818211793899536,0.024533485993742943,0.7885714173316956,0.2398684499519212,0.46724623441696167,0.012490663677453995,0.7821428775787354
6,0.3155401349067688,0.4972984492778778,0.006951838731765747,0.7914285659790039,0.22320633998938968,0.4380243420600891,0.00838837493211031,0.7964285612106323
7,0.3235945999622345,0.4760534465312958,0.014031397178769112,0.7971428632736206,0.2031027088207858,0.3952701985836029,0.010935191065073013,0.8171428442001343
8,0.344591349363327,0.6069431900978088,0.010591316968202591,0.7742857336997986,0.1934787963117872,0.37504538893699646,0.011912246234714985,0.824999988079071
9,0.41443270444869995,0.6203842163085938,0.018861625343561172,0.7742857336997986,0.1816357501915523,0.35441064834594727,0.008860859088599682,0.8385714292526245
10,0.3976229727268219,0.5573741793632507,0.01333929318934679,0.7971428632736206,0.16536161441888128,0.32230955362319946,0.008413678966462612,0.8628571629524231
11,0.44568341970443726,0.5946455001831055,0.0101326210424304,0.7885714173316956,0.1571518618081297,0.3070140480995178,0.007289712782949209,0.8678571581840515
12,0.4593552052974701,0.6009434461593628,0.008936029858887196,0.808571457862854,0.13341734616884163,0.2594831883907318,0.007351534906774759,0.8971428275108337
13,0.607548177242279,0.9596173167228699,0.005303522106260061,0.7571428418159485,0.1221219729366047,0.23799923062324524,0.006244721822440624,0.9007142782211304
14,0.4694291353225708,0.6687442064285278,0.01284085027873516,0.7914285659790039,0.10691854594541447,0.20828895270824432,0.005548096727579832,0.9228571653366089
15,0.6706568598747253,0.8074026703834534,0.006665683817118406,0.8028571605682373,0.09849882038044078,0.1918463557958603,0.005151259247213602,0.9228571653366089
16,0.46068093180656433,0.69447922706604,0.014729436486959457,0.808571457862854,0.08737204370221921,0.1687580943107605,0.005985993891954422,0.9314285516738892
17,0.5649911165237427,0.8493025302886963,0.006471663247793913,0.8199999928474426,0.08113013386194196,0.1569419950246811,0.00531827611848712,0.9357143044471741
18,0.589453399181366,0.7667723894119263,0.00862608477473259,0.8057143092155457,0.0850197525029736,0.16511495411396027,0.004924546927213669,0.9328571557998657
19,0.469430536031723,0.7225444316864014,0.005318860989063978,0.8142856955528259,0.0681999383494258,0.1293075531721115,0.00709235854446888,0.9557142853736877
20,0.7122610211372375,1.0773565769195557,0.004859450738877058,0.800000011920929,0.05690042695163616,0.10894864052534103,0.004852212965488434,0.9621428847312927
21,0.6577134728431702,0.9861065745353699,0.004275441635400057,0.8057143092155457,0.049539752111637164,0.09344359487295151,0.0056359185837209225,0.9614285826683044
22,0.8436264991760254,0.981286346912384,0.011114220134913921,0.8199999928474426,0.0629505577031523,0.12107587605714798,0.004825253505259752,0.956428587436676
23,1.1447875499725342,1.1689579486846924,0.004786601290106773,0.8114285469055176,0.04078472760905113,0.07383842021226883,0.007731026504188776,0.9778571724891663
24,0.7660958766937256,1.054026484489441,0.005438133142888546,0.8171428442001343,0.04666604572640998,0.08728621900081635,0.006045866291970015,0.970714271068573
25,0.5525610446929932,0.8477998375892639,0.004592496901750565,0.8342857360839844,0.0462460287979671,0.08651310950517654,0.005978954490274191,0.9735714197158813
26,1.0410747528076172,1.2312991619110107,0.004894518293440342,0.831428587436676,0.037579495958717804,0.06871706992387772,0.006441923324018717,0.9757142663002014
27,0.9711527824401855,1.2538561820983887,0.00747646065428853,0.8114285469055176,0.04141894877289555,0.07806874811649323,0.0047691441141068935,0.9721428751945496
28,0.9162683486938477,1.1328420639038086,0.0046313549391925335,0.8199999928474426,0.030352918657341174,0.05544033274054527,0.00526551203802228,0.9800000190734863
29,0.9054765701293945,1.0517899990081787,0.005712676793336868,0.8399999737739563,0.0339970648621342,0.06201845034956932,0.005975692067295313,0.9714285731315613
