,loss,acc,val_loss,val_acc
0,0.7933350205421448,0.5235714316368103,0.5992639064788818,0.6800000071525574
1,0.708777904510498,0.5649999976158142,0.6072865128517151,0.6885714530944824
2,0.7160581946372986,0.5685714483261108,1.021798849105835,0.34857141971588135
3,0.6871420741081238,0.6035714149475098,0.5729676485061646,0.7142857313156128
4,0.6785812973976135,0.6050000190734863,0.6073485612869263,0.6628571152687073
5,0.6748762726783752,0.6035714149475098,1.3249390125274658,0.345714271068573
6,0.6606887578964233,0.6114285588264465,0.6665023565292358,0.5714285969734192
7,0.6677968502044678,0.6178571581840515,0.8738604784011841,0.42571428418159485
8,0.662821352481842,0.6371428370475769,0.6244822144508362,0.6171428561210632
9,0.6214446425437927,0.6557142734527588,0.560447096824646,0.7228571176528931
10,0.6522675156593323,0.6200000047683716,0.5680788159370422,0.7057142853736877
11,0.6569046378135681,0.6121428608894348,0.7914015650749207,0.477142870426178
12,0.6512592434883118,0.6321428418159485,0.6455345749855042,0.5885714292526245
13,0.6414735913276672,0.6235714554786682,0.5808179378509521,0.6714285612106323
14,0.6440317630767822,0.6492857336997986,0.6121698021888733,0.6285714507102966
15,0.6391028761863708,0.6485714316368103,0.6911701560020447,0.5428571701049805
16,0.6434267163276672,0.6307142972946167,0.8394901156425476,0.4628571569919586
17,0.6383754014968872,0.6435714364051819,0.7650067210197449,0.48571428656578064
18,0.6311247944831848,0.6514285802841187,0.5961700677871704,0.6571428775787354
19,0.6389644145965576,0.6442857384681702,0.56680828332901,0.7085714340209961
20,0.6343734860420227,0.6435714364051819,0.6351528167724609,0.6057142615318298
21,0.6122117638587952,0.654285728931427,0.5383594036102295,0.7542856931686401
22,0.6223889589309692,0.6557142734527588,0.6679813265800476,0.5771428346633911
23,0.6315128207206726,0.6428571343421936,0.608801007270813,0.6342856884002686
24,0.60725337266922,0.6592857241630554,0.5430530309677124,0.7400000095367432
25,0.6202603578567505,0.6521428823471069,0.7962474822998047,0.46857142448425293
26,0.6138282418251038,0.6557142734527588,0.575966477394104,0.6800000071525574
27,0.6103174686431885,0.6635714173316956,0.5638871192932129,0.7114285826683044
28,0.6234805583953857,0.6549999713897705,0.7000759840011597,0.5428571701049805
29,0.6312480568885803,0.6421428322792053,0.6996113657951355,0.5400000214576721
