,loss,acc,val_loss,val_acc
0,0.7557439208030701,0.5285714268684387,0.9729287028312683,0.3199999928474426
1,0.7174038887023926,0.5535714030265808,0.6142287254333496,0.677142858505249
2,0.7089930772781372,0.5757142901420593,0.596839189529419,0.6742857098579407
3,0.697353184223175,0.574999988079071,0.608083188533783,0.6657142639160156
4,0.6836975812911987,0.5828571319580078,0.6590880751609802,0.6257143020629883
5,0.6688373684883118,0.602142870426178,0.7234448790550232,0.5114285945892334
6,0.6707147359848022,0.6000000238418579,0.5756125450134277,0.691428542137146
7,0.6610851883888245,0.6128571629524231,1.105058193206787,0.3571428656578064
8,0.6655277013778687,0.6035714149475098,0.8913546204566956,0.4028571546077728
9,0.6605756878852844,0.6121428608894348,0.6878145933151245,0.5742856860160828
10,0.654649555683136,0.625,0.5935537815093994,0.6885714530944824
11,0.6545314192771912,0.6242856979370117,0.9320533275604248,0.39714285731315613
12,0.640960693359375,0.6207143068313599,0.9116137623786926,0.3942857086658478
13,0.6420456171035767,0.6328571438789368,0.6178832650184631,0.645714282989502
14,0.6477176547050476,0.6214285492897034,0.656872570514679,0.6085714101791382
15,0.6417716145515442,0.6299999952316284,0.6228442192077637,0.6571428775787354
16,0.652662992477417,0.6178571581840515,0.6300368309020996,0.6600000262260437
17,0.6255882382392883,0.6471428275108337,0.6582629680633545,0.6057142615318298
18,0.6327216625213623,0.6442857384681702,0.795875072479248,0.48571428656578064
19,0.6304585933685303,0.6278571486473083,0.6486886739730835,0.6399999856948853
20,0.6274643540382385,0.645714282989502,0.7869833111763,0.49142858386039734
21,0.6275548934936523,0.6328571438789368,0.7208072543144226,0.5257142782211304
22,0.6307553648948669,0.6242856979370117,0.7955493330955505,0.48571428656578064
23,0.629772424697876,0.6342856884002686,0.7184156179428101,0.5314285755157471
24,0.6188491582870483,0.6421428322792053,0.6877594590187073,0.5771428346633911
25,0.612956166267395,0.6499999761581421,0.9470412135124207,0.40857142210006714
26,0.6297463774681091,0.645714282989502,0.6502905488014221,0.6171428561210632
27,0.6117398142814636,0.6514285802841187,0.5754559636116028,0.7142857313156128
28,0.612971305847168,0.6585714221000671,0.5698451995849609,0.7028571367263794
29,0.6188774108886719,0.6585714221000671,0.5986486673355103,0.7028571367263794
