,loss,acc,val_loss,val_acc
0,1.0713002681732178,0.48642855882644653,0.6265108585357666,0.6857143044471741
1,0.7047238945960999,0.4507142901420593,0.6931755542755127,0.31142857670783997
2,0.6962448954582214,0.3328571319580078,0.6931807994842529,0.31142857670783997
3,0.6931487321853638,0.3199999928474426,0.6931774616241455,0.31142857670783997
4,0.6938264966011047,0.31857141852378845,0.6931782960891724,0.31142857670783997
5,0.6942957043647766,0.4992857277393341,0.6931933760643005,0.31142857670783997
6,0.6961510181427002,0.3164285719394684,0.6931944489479065,0.31142857670783997
7,0.6935767531394958,0.31357142329216003,0.6931841373443604,0.31142857670783997
8,0.6955578327178955,0.31785714626312256,0.6931822896003723,0.3142857253551483
9,0.6971971988677979,0.3328571319580078,0.6931926012039185,0.3142857253551483
10,0.6931552290916443,0.31357142329216003,0.6931857466697693,0.3142857253551483
11,0.6932939887046814,0.3207142949104309,0.693187952041626,0.3142857253551483
12,0.720588743686676,0.3107142746448517,0.6931799054145813,0.3142857253551483
13,0.693162739276886,0.31357142329216003,0.6931813955307007,0.3142857253551483
14,0.69318026304245,0.31357142329216003,0.6931776404380798,0.3142857253551483
15,0.6931487321853638,0.3799999952316284,0.693166196346283,0.3142857253551483
16,0.6933362483978271,0.3142857253551483,0.6931586861610413,0.3142857253551483
17,0.6931481957435608,0.3142857253551483,0.6931546926498413,0.3142857253551483
18,0.6931486129760742,0.3142857253551483,0.6931551098823547,0.3142857253551483
19,0.6931483745574951,0.5557143092155457,0.6931529641151428,0.3142857253551483
20,0.6932967901229858,0.415714293718338,0.6931570768356323,0.3142857253551483
21,0.6931607127189636,0.32357141375541687,0.6931482553482056,0.3142857253551483
22,0.6931486129760742,0.40785714983940125,0.6931484341621399,0.3142857253551483
23,0.6931488513946533,0.5928571224212646,0.6931429505348206,0.6857143044471741
24,0.6930144429206848,0.4571428596973419,0.6931330561637878,0.6857143044471741
25,0.6931482553482056,0.6857143044471741,0.6931321620941162,0.6857143044471741
26,0.6931485533714294,0.6850000023841858,0.6931284070014954,0.6857143044471741
27,0.6931483745574951,0.6857143044471741,0.69312584400177,0.6857143044471741
28,0.6931482553482056,0.6857143044471741,0.6931239366531372,0.6857143044471741
29,0.6988574266433716,0.6571428775787354,0.6931112408638,0.6857143044471741
